=== Inicio de migración: 2026-01-27 03:34:52 ===
2026-01-27 03:34:52 | Skip | C:\Users\armando\Documents\_Agenda\Date Snippet.MD ->  | No clasifica (score=2) [patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b] | No action
2026-01-27 03:34:52 | Copy | C:\Users\armando\Documents\_Agenda\FilesSnippets.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\FilesSnippets.MD | Clasifica (score=4) [contenido con 3 palabra(s) clave; enlaces a docs/dev] | Copied
2026-01-27 03:35:22 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\06.  Si utilizo Azure por ejemplo, Microsoft puede certificar que no hay bases de datos o procesos de almacenajes de datos, lo mismo con Oracle, IBM o Google, o AWS.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-06.  Si utilizo Azure por ejemplo, Microsoft puede certificar que no hay bases de datos o procesos de almacenajes de datos, lo mismo con Oracle, IBM o Google, o AWS.md | Marcado como migrado | Renamed
2026-01-27 03:35:22 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\07. MI empresa seria en Panamá, pero como las leyes de USA son mas estrictas y dan mas confianza podría crear una empresa en USA para seguir sus leyes.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\07. MI empresa seria en Panamá, pero como las leyes de USA son mas estrictas y dan mas confianza podría crear una empresa en USA para seguir sus leyes.md | Clasifica (score=3) [ruta contiene 'coding'; contenido con 2 palabra(s) clave] | Copied
2026-01-27 03:35:22 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\07. MI empresa seria en Panamá, pero como las leyes de USA son mas estrictas y dan mas confianza podría crear una empresa en USA para seguir sus leyes.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-07. MI empresa seria en Panamá, pero como las leyes de USA son mas estrictas y dan mas confianza podría crear una empresa en USA para seguir sus leyes.md | Marcado como migrado | Renamed
2026-01-27 03:35:22 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\08. Incluso ya tengo la empresa en Delaware.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\08. Incluso ya tengo la empresa en Delaware.md | Clasifica (score=4) [ruta contiene 'coding'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:22 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\08. Incluso ya tengo la empresa en Delaware.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-08. Incluso ya tengo la empresa en Delaware.md | Marcado como migrado | Renamed
2026-01-27 03:35:22 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\09. Empece esto como un proyecto mio, pero ahora voy a tener un socio, que maneja Logistica. Podriamos crear una LLC en USA, el es el Only Owner, y le compra a mi LLC (delaware) el servico y el cobra. Brainstorming..md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\09. Empece esto como un proyecto mio, pero ahora voy a tener un socio, que maneja Logistica. Podriamos crear una LLC en USA, el es el Only Owner, y le compra a mi LLC (delaware) el servico y el cobra. Brainstorming..md | Clasifica (score=4) [ruta contiene 'coding'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:22 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\09. Empece esto como un proyecto mio, pero ahora voy a tener un socio, que maneja Logistica. Podriamos crear una LLC en USA, el es el Only Owner, y le compra a mi LLC (delaware) el servico y el cobra. Brainstorming..md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-09. Empece esto como un proyecto mio, pero ahora voy a tener un socio, que maneja Logistica. Podriamos crear una LLC en USA, el es el Only Owner, y le compra a mi LLC (delaware) el servico y el cobra. Brainstorming..md | Marcado como migrado | Renamed
2026-01-27 03:35:22 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\10. Ok me gusta la idea de una LLC unica....md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\10. Ok me gusta la idea de una LLC unica....md | Clasifica (score=4) [ruta contiene 'coding'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\10. Ok me gusta la idea de una LLC unica....md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-10. Ok me gusta la idea de una LLC unica....md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\11. Entregable técnico para mostrar  e iniciar a vender la idea (por ejemplo, una demo o un documento de arquitectura).md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\11. Entregable técnico para mostrar  e iniciar a vender la idea (por ejemplo, una demo o un documento de arquitectura).md | Clasifica (score=3) [ruta contiene 'coding'; nombre contiene 'arquitectura'] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\11. Entregable técnico para mostrar  e iniciar a vender la idea (por ejemplo, una demo o un documento de arquitectura).md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\Estrategias\move-11. Entregable técnico para mostrar  e iniciar a vender la idea (por ejemplo, una demo o un documento de arquitectura).md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\01. Python code Implementación de un modelo de Random Forest.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\01. Python code Implementación de un modelo de Random Forest.md | Clasifica (score=7) [ruta contiene 'coding'; nombre contiene 'python'; contenido con 3 palabra(s) clave; enlaces a docs/dev] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\01. Python code Implementación de un modelo de Random Forest.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-01. Python code Implementación de un modelo de Random Forest.md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\02. Random Forest.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\02. Random Forest.md | Clasifica (score=3) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 1 palabra(s) clave] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\02. Random Forest.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-02. Random Forest.md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\03. XGBoost.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\03. XGBoost.md | Clasifica (score=5) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\03. XGBoost.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-03. XGBoost.md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\04. Implementar desde C-Sharp.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\04. Implementar desde C-Sharp.md | Clasifica (score=5) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\04. Implementar desde C-Sharp.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-04. Implementar desde C-Sharp.md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\05. Usar C-Sharp y ONNX.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\05. Usar C-Sharp y ONNX.md | Clasifica (score=7) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\05. Usar C-Sharp y ONNX.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-05. Usar C-Sharp y ONNX.md | Marcado como migrado | Renamed
2026-01-27 03:35:23 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\06. Eficiencia C-Sharp vs. Python.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\06. Eficiencia C-Sharp vs. Python.md | Clasifica (score=8) [ruta contiene 'coding'; nombre contiene 'python'; contenido con 3 palabra(s) clave; patrón de código: (?i)\bREST\b|\bGraphQL\b|\bHTTP\b] | Copied
2026-01-27 03:35:23 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\06. Eficiencia C-Sharp vs. Python.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-06. Eficiencia C-Sharp vs. Python.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\07. Uso combinado de tech.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\07. Uso combinado de tech.md | Clasifica (score=7) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 3 palabra(s) clave; patrón de código: (?i)\bREST\b|\bGraphQL\b|\bHTTP\b] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\07. Uso combinado de tech.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-07. Uso combinado de tech.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\08. Ejemplo conceptual Flujo de datos entre la App  y el Servicio de Predicción.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\08. Ejemplo conceptual Flujo de datos entre la App  y el Servicio de Predicción.md | Clasifica (score=5) [ruta contiene 'coding'; ruta contiene 'python'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\08. Ejemplo conceptual Flujo de datos entre la App  y el Servicio de Predicción.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-08. Ejemplo conceptual Flujo de datos entre la App  y el Servicio de Predicción.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\09. Visualizar resultados - alternativas a ASP.NET y Power BI.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\09. Visualizar resultados - alternativas a ASP.NET y Power BI.md | Clasifica (score=6) [ruta contiene 'coding'; nombre contiene '.net'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\09. Visualizar resultados - alternativas a ASP.NET y Power BI.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\move-09. Visualizar resultados - alternativas a ASP.NET y Power BI.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Skip | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Coding\ML Python and C-Sharp\10..md ->  | No clasifica (score=2) [ruta contiene 'coding'; ruta contiene 'python'] | No action
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\01. As a Micro SaaS Project.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\01. As a Micro SaaS Project.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\01. As a Micro SaaS Project.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\move-01. As a Micro SaaS Project.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Skip | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\02. Monitoreo de Modelos (MLOps).md ->  | No clasifica (score=0) [] | No action
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\03. Sistema Básico de Monitoreo del Modelo (MLOps).md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\03. Sistema Básico de Monitoreo del Modelo (MLOps).md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\03. Sistema Básico de Monitoreo del Modelo (MLOps).md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\move-03. Sistema Básico de Monitoreo del Modelo (MLOps).md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\04. Incorporación de AI, MCP y Agentes.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\04. Incorporación de AI, MCP y Agentes.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\04. Incorporación de AI, MCP y Agentes.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\move-04. Incorporación de AI, MCP y Agentes.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\05. Confianza en nuestro software.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\05. Confianza en nuestro software.md | Clasifica (score=5) [nombre contiene 'software'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:24 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\05. Confianza en nuestro software.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\As a project\move-05. Confianza en nuestro software.md | Marcado como migrado | Renamed
2026-01-27 03:35:24 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Empresa Ventas\Brainstorming.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Empresa Ventas\Brainstorming.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Empresa Ventas\Brainstorming.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Empresa Ventas\move-Brainstorming.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Intro\What is Micro SaaS Definition.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Intro\What is Micro SaaS Definition.MD | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Intro\What is Micro SaaS Definition.MD -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Intro\move-What is Micro SaaS Definition.MD | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\01. Qué es una mini‑SaaS.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\01. Qué es una mini‑SaaS.md | Clasifica (score=6) [ruta contiene 'micro-saas'; contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\01. Qué es una mini‑SaaS.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\move-01. Qué es una mini‑SaaS.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\02. Arquitectura plantilla para un mini‑SaaS.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\02. Arquitectura plantilla para un mini‑SaaS.md | Clasifica (score=7) [nombre contiene 'arquitectura'; contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\02. Arquitectura plantilla para un mini‑SaaS.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\move-02. Arquitectura plantilla para un mini‑SaaS.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\03. Tendencia.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\03. Tendencia.md | Clasifica (score=4) [ruta contiene 'micro-saas'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\03. Tendencia.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\move-03. Tendencia.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\04. En contra.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\04. En contra.md | Clasifica (score=4) [ruta contiene 'micro-saas'; contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\04. En contra.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\move-04. En contra.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\links.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\links.MD | Clasifica (score=3) [ruta contiene 'micro-saas'; contenido con 2 palabra(s) clave] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\links.MD -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Micro-Saas\move-links.MD | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-en-predicting-temperature-excursions.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-en-predicting-temperature-excursions.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-en-predicting-temperature-excursions.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\move-prop-001-en-predicting-temperature-excursions.md | Marcado como migrado | Renamed
2026-01-27 03:35:25 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-es-predicting-temperature-excursions.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-es-predicting-temperature-excursions.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: (?i)\bREST\b|\bGraphQL\b|\bHTTP\b] | Copied
2026-01-27 03:35:25 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\prop-001-es-predicting-temperature-excursions.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\move-prop-001-es-predicting-temperature-excursions.md | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Requerimientos original.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Requerimientos original.MD | Clasifica (score=4) [contenido con 1 palabra(s) clave; patrón de código: (?m)^\s*(import|from)\s+\w+; enlaces a docs/dev] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Requerimientos original.MD -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\move-Requerimientos original.MD | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Codificacion\Code.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Codificacion\Code.MD | Clasifica (score=6) [contenido con 3 palabra(s) clave; patrón de código: ```; enlaces a docs/dev] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Codificacion\Code.MD -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Codificacion\move-Code.MD | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\01. Project description.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\01. Project description.md | Clasifica (score=6) [contenido con 3 palabra(s) clave; patrón de código: (?m)^\s*(import|from)\s+\w+; enlaces a docs/dev] | Copied
